tick;time;time_patch;time_drop;drops
0;0;0.0;0.0;44268
1;503;219.0;283.0;44268
2;1017;298.0;719.0;33714
3;576;210.0;366.0;28976
4;453;205.0;247.0;25134
5;445;229.0;216.0;21855
6;355;195.0;160.0;19042
7;354;205.0;149.0;16620
8;300;187.0;113.0;14531
9;290;200.0;90.0;12742
10;318;224.0;93.0;11223
11;256;169.0;87.0;9939
12;249;179.0;70.0;8830
13;234;171.0;63.0;7874
14;227;163.0;64.0;7060
15;209;168.0;41.0;6351
16;238;198.0;40.0;5742
17;248;207.0;41.0;5226
18;223;189.0;34.0;4771
19;226;201.0;25.0;4388
20;208;185.0;23.0;4051
21;229;208.0;21.0;3750
22;220;199.0;21.0;3471
23;215;193.0;22.0;3223
24;198;177.0;21.0;3005
25;230;210.0;20.0;2819
26;220;195.0;25.0;2660
27;191;178.0;13.0;2520
28;216;203.0;13.0;2396
29;205;194.0;11.0;2290
30;199;186.0;13.0;2194
31;206;195.0;10.0;2107
32;186;176.0;9.0;2031
33;193;185.0;8.0;1964
34;186;178.0;8.0;1905
35;196;187.0;8.0;1852
36;174;165.0;9.0;1801
37;193;185.0;8.0;1756
38;184;177.0;7.0;1712
39;185;177.0;8.0;1675
40;184;177.0;7.0;1639
41;184;177.0;7.0;1605
42;207;199.0;7.0;1572
43;172;165.0;7.0;1541
44;185;178.0;7.0;1512
45;175;169.0;6.0;1487
46;174;168.0;6.0;1463
47;174;168.0;6.0;1440
48;189;182.0;7.0;1418
49;163;157.0;6.0;1397
50;186;180.0;6.0;1377
51;184;178.0;6.0;1359
52;162;156.0;6.0;1341
53;175;169.0;6.0;1323
54;170;165.0;5.0;1305
55;166;160.0;6.0;1289
56;173;167.0;6.0;1275
57;175;170.0;5.0;1261
58;159;153.0;6.0;1248
59;180;174.0;6.0;1237
60;178;173.0;5.0;1227
61;168;161.0;6.0;1217
62;182;176.0;6.0;1207
63;174;169.0;5.0;1198
64;171;166.0;5.0;1190
65;174;169.0;5.0;1183
66;167;162.0;5.0;1176
67;178;173.0;5.0;1170
68;180;175.0;4.0;1164
69;162;157.0;5.0;1159
70;180;175.0;5.0;1154
71;169;164.0;5.0;1149
72;163;158.0;5.0;1144
73;171;166.0;5.0;1139
74;176;171.0;5.0;1134
75;159;154.0;5.0;1129
76;199;194.0;5.0;1125
77;165;160.0;5.0;1121
78;169;164.0;5.0;1117
79;167;162.0;5.0;1113
80;160;155.0;5.0;1109
81;174;169.0;5.0;1105
82;173;169.0;4.0;1101
83;159;154.0;5.0;1097
84;188;184.0;4.0;1093
85;163;158.0;5.0;1089
86;174;169.0;5.0;1085
87;174;169.0;5.0;1081
88;170;164.0;6.0;1077
89;166;162.0;4.0;1073
90;186;182.0;4.0;1069
91;167;162.0;5.0;1065
92;170;166.0;4.0;1061
93;158;152.0;5.0;1057
94;181;176.0;5.0;1053
95;181;176.0;5.0;1049
96;162;157.0;5.0;1045
97;172;167.0;5.0;1041
98;167;162.0;5.0;1037
99;165;160.0;5.0;1033
100;173;168.0;5.0;1029
101;157;152.0;5.0;1025
102;176;170.0;5.0;1022
103;169;165.0;4.0;1021
104;161;157.0;4.0;1020
105;170;165.0;5.0;1019
106;160;156.0;4.0;1018
107;168;164.0;4.0;1017
108;169;164.0;4.0;1016
109;167;162.0;5.0;1015
110;184;180.0;4.0;1014
111;156;152.0;4.0;1013
112;173;169.0;4.0;1012
113;166;162.0;4.0;1011
114;164;159.0;5.0;1010
115;170;165.0;5.0;1009
116;160;155.0;5.0;1008
117;168;164.0;4.0;1007
118;169;164.0;4.0;1006
119;160;156.0;4.0;1005
120;173;169.0;4.0;1004
121;157;153.0;4.0;1003
122;173;168.0;4.0;1002
123;174;169.0;5.0;1002
124;164;159.0;5.0;1002
125;171;166.0;5.0;1002
126;182;178.0;4.0;1002
127;157;153.0;4.0;1002
128;179;174.0;5.0;1002
129;161;157.0;4.0;1002
130;176;171.0;4.0;1002
131;167;163.0;4.0;1002
132;169;164.0;4.0;1002
133;169;165.0;4.0;1002
134;165;161.0;4.0;1002
135;167;163.0;4.0;1002
136;177;173.0;4.0;1002
137;158;154.0;4.0;1002
138;177;173.0;4.0;1002
139;156;152.0;4.0;1002
140;187;183.0;4.0;1002
141;170;166.0;4.0;1002
142;171;167.0;4.0;1002
143;178;174.0;4.0;1002
144;175;170.0;5.0;1002
145;168;163.0;5.0;1002
146;171;167.0;4.0;1002
147;161;156.0;4.0;1002
148;174;170.0;4.0;1002
149;170;165.0;5.0;1002
150;167;162.0;5.0;1002
151;168;164.0;4.0;1002
152;168;164.0;4.0;1002
153;178;172.0;6.0;1002
154;191;185.0;6.0;1002
155;161;156.0;5.0;1002
156;176;172.0;4.0;1002
157;167;163.0;4.0;1002
158;172;168.0;4.0;1002
159;172;168.0;4.0;1002
160;153;149.0;4.0;1002
161;174;169.0;4.0;1002
162;167;163.0;4.0;1002
163;179;175.0;4.0;1002
164;169;164.0;5.0;1002
165;173;168.0;5.0;1002
166;172;167.0;5.0;1002
167;174;159.0;14.0;1002
168;170;165.0;5.0;1002
169;180;176.0;4.0;1002
170;161;157.0;4.0;1002
171;166;162.0;4.0;1002
172;172;168.0;4.0;1002
173;166;160.0;6.0;1002
174;176;172.0;4.0;1002
175;158;154.0;4.0;1002
176;171;166.0;5.0;1002
177;169;165.0;4.0;1002
178;170;165.0;5.0;1002
179;169;164.0;5.0;1002
180;162;158.0;4.0;1002
181;172;167.0;4.0;1002
182;176;171.0;4.0;1002
183;159;155.0;4.0;1002
184;174;170.0;4.0;1002
185;162;158.0;4.0;1002
186;171;167.0;4.0;1002
187;170;165.0;4.0;1002
188;167;162.0;5.0;1002
189;166;162.0;4.0;1002
190;187;173.0;13.0;1002
191;159;154.0;4.0;1002
192;173;168.0;5.0;1002
193;168;163.0;4.0;1002
194;171;167.0;4.0;1002
195;170;166.0;4.0;1002
196;173;168.0;5.0;1002
197;172;167.0;5.0;1002
198;183;179.0;4.0;1002
199;184;180.0;4.0;1002
200;173;169.0;4.0;1002
201;162;157.0;5.0;1002
202;169;165.0;4.0;1002
203;159;155.0;4.0;1002
204;208;203.0;5.0;1002
205;220;214.0;5.0;1002
206;240;233.0;7.0;1002
207;233;224.0;9.0;1002
208;229;225.0;4.0;1002
209;175;170.0;4.0;1002
210;174;170.0;4.0;1002
211;189;184.0;5.0;1002
212;221;215.0;6.0;1002
213;250;242.0;8.0;1002
214;265;260.0;5.0;1002
215;224;219.0;5.0;1002
216;162;157.0;5.0;1002
217;180;176.0;4.0;1002
218;180;175.0;5.0;1002
219;168;164.0;4.0;1002
220;199;194.0;5.0;1002
221;176;171.0;5.0;1002
222;191;186.0;5.0;1002
223;211;207.0;4.0;1002
224;176;171.0;5.0;1002
225;173;169.0;4.0;1002
226;171;167.0;4.0;1002
227;190;184.0;6.0;1002
228;184;179.0;4.0;1002
229;169;165.0;4.0;1002
230;175;170.0;5.0;1002
231;160;156.0;4.0;1002
232;181;176.0;5.0;1002
233;180;176.0;4.0;1002
234;178;173.0;5.0;1002
235;170;166.0;4.0;1002
236;181;176.0;5.0;1002
237;162;158.0;4.0;1002
238;180;176.0;4.0;1002
239;158;154.0;4.0;1002
240;175;171.0;4.0;1002
241;179;174.0;4.0;1002
242;162;158.0;4.0;1002
243;172;167.0;5.0;1002
244;156;151.0;5.0;1002
245;180;176.0;4.0;1002
246;173;169.0;4.0;1002
247;163;158.0;5.0;1002
248;170;166.0;4.0;1002
249;162;158.0;4.0;1002
250;170;166.0;4.0;1002
251;178;174.0;4.0;1002
252;163;158.0;4.0;1002
253;179;174.0;5.0;1002
254;160;156.0;4.0;1002
255;176;172.0;4.0;1002
256;175;171.0;4.0;1002
257;169;164.0;5.0;1002
258;166;162.0;4.0;1002
259;172;168.0;4.0;1002
260;163;159.0;4.0;1002
261;177;173.0;4.0;1002
262;160;156.0;4.0;1002
263;185;180.0;5.0;1002
264;173;168.0;5.0;1002
265;166;162.0;4.0;1002
266;177;173.0;4.0;1002
267;158;153.0;5.0;1002
268;176;171.0;5.0;1002
269;173;169.0;4.0;1002
270;169;165.0;4.0;1002
271;167;162.0;4.0;1002
272;176;172.0;4.0;1002
273;168;164.0;4.0;1002
274;175;170.0;5.0;1002
275;157;153.0;4.0;1002
276;172;168.0;4.0;1002
277;154;149.0;4.0;1002
278;178;173.0;5.0;1002
279;176;168.0;8.0;1002
280;185;180.0;5.0;1002
281;218;212.0;6.0;1002
282;191;183.0;8.0;1002
283;175;171.0;4.0;1002
284;179;174.0;5.0;1002
285;159;153.0;4.0;1002
286;181;176.0;5.0;1002
287;170;166.0;4.0;1002
288;166;162.0;4.0;1002
289;175;171.0;4.0;1002
290;163;158.0;4.0;1002
291;174;169.0;5.0;1002
292;168;164.0;4.0;1002
293;167;163.0;4.0;1002
294;167;163.0;4.0;1002
295;161;156.0;5.0;1002
296;167;162.0;4.0;1002
297;174;170.0;4.0;1002
298;160;156.0;4.0;1002
299;171;167.0;4.0;1002
300;170;166.0;4.0;1002
